#node1	node2
LIMA1	CDH1
COPS3	DCUN1D3
COPS3	ZBTB16
COPS3	CISH
COPS3	LMO7
GGT5	ANPEP
GGT5	GLUL
GGT5	DPEP1
MAP1A	DLG2
RPL10A	DOCK4
VPS35	SORT1
VPS35	WLS
APP	BDKRB1
APP	TGFB3
APP	EGF
APP	NOTCH1
APP	PTGER1
APP	TNFRSF21
APP	S1PR1
APP	GRM5
APP	ADRA1B
APP	P2RY2
APP	ADCY4
APP	F2R
APP	HTR1F
APP	TAS1R1
APP	NPY2R
APP	SSTR2
APP	ADORA1
APP	GNAI3
APP	LPAR1
APP	S1PR3
APP	HRH1
APP	CST3
APP	AGTR1
APP	CDK5
APP	PIK3R1
APP	GPR68
APP	BDKRB2
APP	FPR1
APP	VEGFA
APP	P2RY6
CCT5	SPHK1
SNX3	WLS
SNX3	STX7
PSMB8	NFKBIA
PSMB8	SMURF2
PSMB8	AJUBA
PSMB8	SAMHD1
PSMB8	LIMD1
PSMB8	TNFRSF12A
LAMP1	STOM
LAMP1	FPR1
COPG1	ANK3
COPG1	ANK2
CD63	STOM
CD63	FPR1
COL15A1	MMP7
RPS28	DOCK4
EPN1	HIP1R
EPN1	EGF
EPN1	FNBP1L
EPN1	DAB2
EPN1	SYNJ2
EPN1	AMPH
EPN1	DNM3
EPN1	ITSN1
EPN1	AGTR1
DBN1	CDK5
LMAN2	AREG
RAP1B	CDH1
RAP1B	STOM
RAP1B	TIAM1
RAP1B	AGTRAP
RAP1B	PRKD1
RAP1B	RASGRP2
RAP1B	PLCE1
RAP1B	DOCK4
RAP1B	PIK3R1
RAP1B	ITGAM
RAP1B	FPR1
FUCA1	CPPED1
RPSA	DOCK4
RGMB	RGMA
RGMB	GREM1
KTN1	CST3
SEMA5A	NRP1
SEMA5A	PLXNB1
OLA1	TGFB3
OLA1	EGF
OLA1	VEGFA
RPS20	DOCK4
PSMB6	NFKBIA
PSMB6	SMURF2
PSMB6	AJUBA
PSMB6	LIMD1
PSMB6	TNFRSF12A
RAB11B	RAB31
BAG2	HSPA1A
UBE2L3	SMURF2
UBE2L3	NEDD4L
UBE2L3	NEDD4
RAB10	EXOC6
RAB10	MICAL1
RAB10	RAB31
SUMO2	RARA
STX12	STX7
GLB1	CPPED1
HEBP1	BDKRB1
HEBP1	S1PR1
HEBP1	ADCY4
HEBP1	HTR1F
HEBP1	TAS1R1
HEBP1	NPY2R
HEBP1	SSTR2
HEBP1	ADORA1
HEBP1	GNAI3
HEBP1	LPAR1
HEBP1	S1PR3
HEBP1	BDKRB2
HEBP1	FPR1
RAN	NFKBIA
CD81	CLDN1
SEC13	RCC2
SEC13	AREG
NIT2	CST3
NIT2	DBNL
GCLM	ANPEP
GCLM	GLUL
GCLM	GGT5
POGLUT1	NOTCH2
POGLUT1	NOTCH1
PTPRK	EGF
RAB1B	ANK3
RAB1B	ANK2
RAB1B	AREG
RAB1B	RAB31
HIKESHI	HSPA1A
ARF3	ANK3
ARF3	ANK2
IDH1	CST3
IDH1	DBNL
SRGN	TGFB3
SRGN	EGF
SRGN	VEGFA
CDC37	HBEGF
CDC37	EGF
CDC37	PIK3R1
HLA-B	SAMHD1
HLA-B	VCAM1
HLA-B	GBP1
HLA-B	KLRD1
COPE	ANK3
COPE	ANK2
FLG2	CST3
FLG2	DBNL
SND1	AGTRAP
SND1	JAK2
HNRNPH1	NAMPT
RPS23	DOCK4
SAA1	BDKRB1
SAA1	PTGER1
SAA1	S1PR1
SAA1	GRM5
SAA1	ADRA1B
SAA1	P2RY2
SAA1	ADCY4
SAA1	F2R
SAA1	HTR1F
SAA1	TAS1R1
SAA1	NPY2R
SAA1	SSTR2
SAA1	ADORA1
SAA1	GNAI3
SAA1	LPAR1
SAA1	S1PR3
SAA1	HRH1
SAA1	AGTR1
SAA1	PIK3R1
SAA1	GPR68
SAA1	BDKRB2
SAA1	FPR1
SAA1	P2RY6
RPL11	DOCK4
CBFB	LIFR
CBFB	TJP1
CBFB	ITGA5
CBFB	CTLA4
CBFB	SMAD3
CBFB	AR
CBFB	ESR1
MAPK1	NFKBIA
MAPK1	HSPB1
MAPK1	RARA
MAPK1	CDH1
MAPK1	SLC9A1
MAPK1	EGF
MAPK1	IGF1R
MAPK1	RASA1
MAPK1	S1PR1
MAPK1	PRKCE
MAPK1	SPHK1
MAPK1	BAIAP2
MAPK1	AGTRAP
MAPK1	F2R
MAPK1	SMAD3
MAPK1	MYLK
MAPK1	IL6R
MAPK1	GNAI3
MAPK1	HSPA1A
MAPK1	S1PR3
MAPK1	IRS2
MAPK1	JAK2
MAPK1	CPPED1
MAPK1	MBP
MAPK1	ESR1
MAPK1	FGFR2
MAPK1	ATP1A1
COPZ1	ANK3
COPZ1	ANK2
STIP1	AR
STIP1	HSPA1A
MMP7	CDH1
GLA	CPPED1
TPR	HSPA1A
STOM	SLC2A3
STOM	RAP2B
STOM	PLAU
STOM	PTPRJ
STOM	ITGAM
STOM	FPR1
UBE2I	NFKBIA
UBE2I	RARA
UBE2I	ING2
UBE2I	AR
UBE2I	ESR1
IST1	CPPED1
PHPT1	KCNN4
RNASET2	CPPED1
LTF	CST3
LTF	DBNL
PENK	BDKRB1
PENK	S1PR1
PENK	ADCY4
PENK	HTR1F
PENK	TAS1R1
PENK	NPY2R
PENK	SSTR2
PENK	ADORA1
PENK	GNAI3
PENK	LPAR1
PENK	S1PR3
PENK	CST3
PENK	AGTR1
PENK	BDKRB2
PENK	FPR1
NUDC	RCC2
LDLR	HIP1R
LDLR	EGF
LDLR	FNBP1L
LDLR	DAB2
LDLR	SYNJ2
LDLR	AMPH
LDLR	DNM3
LDLR	ITSN1
LDLR	AGTR1
PDGFRA	EGF
PDGFRA	RASA1
PDGFRA	SPHK1
PDGFRA	CAV1
PDGFRA	CAV3
PDGFRA	PDGFA
PDGFRA	SHB
PDGFRA	JAK2
PDGFRA	PDGFC
PDGFRA	PIK3R1
PDGFRA	VEGFA
LTA4H	CST3
LTA4H	DBNL
PRL	HBEGF
PRL	EGF
PRL	IRS2
PRL	JAK2
PRL	ESR1
PSMD1	NFKBIA
PSMD1	SMURF2
PSMD1	AJUBA
PSMD1	LIMD1
PSMD1	TNFRSF12A
PSMD1	CPPED1
CXCL12	BDKRB1
CXCL12	RAP2A
CXCL12	PTGER1
CXCL12	S1PR1
CXCL12	ADRA1B
CXCL12	P2RY2
CXCL12	ADCY4
CXCL12	HTR1F
CXCL12	TAS1R1
CXCL12	NPY2R
CXCL12	SSTR2
CXCL12	ADORA1
CXCL12	GNAI3
CXCL12	LPAR1
CXCL12	S1PR3
CXCL12	JAK2
CXCL12	ESR1
CXCL12	PIK3R1
CXCL12	BDKRB2
CXCL12	FPR1
CXCL12	VEGFA
PPP1R7	PPP1CB
GRB2	ITGB4
GRB2	EFNB1
GRB2	HBEGF
GRB2	LIFR
GRB2	EGF
GRB2	IGF1R
GRB2	CSF1R
GRB2	INSR
GRB2	S1PR1
GRB2	DAB2
GRB2	PRKD1
GRB2	CAV1
GRB2	SH2B3
GRB2	PDGFA
GRB2	EPHA2
GRB2	KIRREL
GRB2	IL6R
GRB2	IRS2
GRB2	TEK
GRB2	ALOX15B
GRB2	IL6ST
GRB2	JAK2
GRB2	IL4R
GRB2	IL15RA
GRB2	DOCK4
GRB2	ESR1
GRB2	FGFR2
GRB2	PIK3R1
GRB2	ANGPT1
GRB2	VEGFA
COL18A1	ITGA3
COL18A1	MMP7
COL18A1	ITGA5
COL18A1	VEGFA
ACLY	CPPED1
NDUFV2	NOTCH2
AGA	CPPED1
COL7A1	AREG
UBE2N	NFKBIA
UBE2N	SMURF2
UBE2N	TLR3
UBE2N	ZBTB16
UBE2N	IRAK1
UBE2N	TLR4
UBE2N	NEDD4L
UBE2N	NEDD4
UBE2N	LMO7
SEC31A	AREG
RAC1	EFNB1
RAC1	EXOC6
RAC1	CDH1
RAC1	EGF
RAC1	NRP1
RAC1	FCGR2A
RAC1	EPS8
RAC1	FZD7
RAC1	TIAM1
RAC1	ITGA5
RAC1	S1PR1
RAC1	BAIAP2
RAC1	RHOJ
RAC1	CADM1
RAC1	EPHB3
RAC1	EPHA2
RAC1	PLXNB1
RAC1	MYLK
RAC1	DMD
RAC1	RHOU
RAC1	PLXNA2
RAC1	GNAI3
RAC1	TLR4
RAC1	ROR2
RAC1	S1PR3
RAC1	PIK3CD
RAC1	SHB
RAC1	ITSN1
RAC1	KLRD1
RAC1	PLXNA1
RAC1	PPP1CB
RAC1	DOCK4
RAC1	CDK5
RAC1	PIK3R1
LYZ	CPPED1
LYZ	CST3
LYZ	DBNL
HSPA9	TLR4
HSPA9	HSPA1A
VPS26A	SORT1
VPS26A	WLS
FMOD	TGFB3
DCUN1D1	DCUN1D3
DCUN1D1	ZBTB16
DCUN1D1	CISH
DCUN1D1	LMO7
PTPA	INSR
CREG1	CPPED1
DUT	NT5E
DUT	HSPA1A
SERPINC1	TFPI
SERPINC1	F3
SERPINC1	CST3
NECTIN2	CDH1
PAFAH1B1	AJUBA
PAFAH1B1	RCC2
PPP1CB	PRKCE
PPP1CB	TGFBR2
PPP1CB	MYLK
FHL2	AR
TOLLIP	IRAK2
TOLLIP	IRAK1
TOLLIP	TLR4
TOLLIP	CPPED1
TOLLIP	IL1R1
FTH1	HIP1R
FTH1	SORT1
FTH1	CST3
FTH1	DBNL
PSMD5	NFKBIA
PSMD5	SMURF2
PSMD5	AJUBA
PSMD5	LIMD1
PSMD5	TNFRSF12A
TWF2	CAP2
SKP1	NFKBIA
SKP1	SMURF2
SKP1	NOTCH1
SKP1	DCUN1D3
SKP1	SMAD3
SKP1	ZBTB16
SKP1	JAK2
SKP1	NEDD4L
SKP1	CISH
SKP1	NEDD4
SKP1	LMO7
COPS4	DCUN1D3
COPS4	ZBTB16
COPS4	CISH
COPS4	LMO7
COPA	ANK3
COPA	ANK2
NECAP2	HIP1R
NECAP2	EGF
NECAP2	FNBP1L
NECAP2	DAB2
NECAP2	SYNJ2
NECAP2	AMPH
NECAP2	DNM3
NECAP2	ITSN1
NECAP2	AGTR1
CD59	SLC2A3
CD59	ANK3
CD59	STOM
CD59	RAP2B
CD59	ANK2
CD59	PLAU
CD59	AREG
CD59	PTPRJ
CD59	ITGAM
RPS14	DOCK4
LAMB2	ITGA3
LAMB2	ITGB4
LAMB2	NTN4
LAMB2	DMD
LAMB2	CST3
AGRN	ITGA3
AGRN	ITGA5
AGRN	DOK7
AGRN	DMD
PSME3	NFKBIA
PSME3	SMURF2
PSME3	AJUBA
PSME3	LIMD1
PSME3	TNFRSF12A
RAB14	SLC2A3
RAB14	EXOC6
RAB14	STOM
RAB14	RAP2B
RAB14	PLAU
RAB14	ITGAM
RAB14	RAB31
RAB6A	NOTCH2
RAB6A	NOTCH1
RAB6A	RAB31
ATP6V1B2	INSR
LAMTOR3	SLC2A3
LAMTOR3	STOM
LAMTOR3	RAP2B
LAMTOR3	PLAU
LAMTOR3	PTPRJ
LAMTOR3	ITGAM
NARS1	WARS2
RPS15A	DOCK4
CENPF	RCC2
TFG	AREG
MYOF	VEGFA
PRKACA	NFKBIA
PRKACA	RARA
PRKACA	AJUBA
PRKACA	SLC9A1
PRKACA	IGF1R
PRKACA	PTGIR
PRKACA	PRKCE
PRKACA	ADCY4
PRKACA	KCNB1
PRKACA	AR
PRKACA	ITPR2
PRKACA	JAK2
PRKACA	KCNS3
PRKACA	ESR1
PRKACA	VEGFA
FGFR1	EGF
FGFR1	PDGFA
FGFR1	PIK3CD
FGFR1	PIK3R1
FGFR1	MYO18A
FGFR1	VEGFA
RECK	CNTN3
RECK	CD109
RECK	NTM
RPL30	DOCK4
PA2G4	CPPED1
ARPC1B	FCGR2A
ARPC1B	BAIAP2
ARPC1B	ITSN1
RPS19	DOCK4
EPS15L1	HIP1R
EPS15L1	EGF
EPS15L1	FNBP1L
EPS15L1	DAB2
EPS15L1	SYNJ2
EPS15L1	AMPH
EPS15L1	DNM3
EPS15L1	ITSN1
EPS15L1	AGTR1
ARPC2	HIP1R
ARPC2	EGF
ARPC2	FNBP1L
ARPC2	FCGR2A
ARPC2	DAB2
ARPC2	BAIAP2
ARPC2	SYNJ2
ARPC2	AMPH
ARPC2	DNM3
ARPC2	ITSN1
ARPC2	AGTR1
RPS25	DOCK4
GLUL	GGT5
DNAJB11	HSPA1A
HRNR	CPPED1
UBE2A	SMURF2
UBE2A	ZBTB16
UBE2A	PLAU
UBE2A	HSPA1A
UBE2A	NEDD4L
UBE2A	NEDD4
UBE2A	LMO7
RPS13	DOCK4
PSMC6	NFKBIA
PSMC6	SMURF2
PSMC6	AJUBA
PSMC6	LIMD1
PSMC6	TNFRSF12A
LEP	NAMPT
LEP	IRS2
LEP	JAK2
LEP	VEGFA
FAS	TNFRSF10A
FAS	HSPB1
FAS	PTPN13
FAS	PIK3R1
GGCT	ANPEP
GGCT	GGT5
PDCD1LG2	CTLA4
SPON2	ITGAM
RPL22	DOCK4
PPIF	PRKCE
PPIF	STX7
ARF4	EGF
ARF4	ANK3
ARF4	ANK2
SFRP1	WNT6
SFRP1	DKK1
SORBS3	MYLK
CDC42	EFNB1
CDC42	CDH1
CDC42	EGF
CDC42	FNBP1L
CDC42	FCGR2A
CDC42	EPS8
CDC42	TIAM1
CDC42	CDC42EP3
CDC42	PRKCE
CDC42	BAIAP2
CDC42	RHOJ
CDC42	EPHB3
CDC42	MYLK
CDC42	DMD
CDC42	RHOU
CDC42	GNAI3
CDC42	RCC2
CDC42	PIK3CD
CDC42	ITSN1
CDC42	CDON
CDC42	DAAM1
CDC42	PPP1CB
CDC42	DOCK4
CDC42	PIK3R1
CDC42	VEGFA
TRAPPC3	AREG
ROR1	FZD5
ROR1	ROR2
RARRES2	GPR1
GNG12	BDKRB1
GNG12	PTGER2
GNG12	PTGIR
GNG12	PTGER1
GNG12	S1PR1
GNG12	PRKCE
GNG12	DRD5
GNG12	GRM5
GNG12	ADRA1B
GNG12	P2RY2
GNG12	ADCY4
GNG12	CACNB2
GNG12	F2R
GNG12	HTR1F
GNG12	KCNJ15
GNG12	TAS1R1
GNG12	NPY2R
GNG12	SSTR2
GNG12	FZD5
GNG12	ADORA1
GNG12	GNAI3
GNG12	LPAR1
GNG12	S1PR3
GNG12	ITPR2
GNG12	HRH1
GNG12	CACNA2D2
GNG12	AGTR1
GNG12	PIK3R1
GNG12	GPR68
GNG12	BDKRB2
GNG12	FPR1
GNG12	P2RY6
RPS26	DOCK4
SERPINF2	TGFB3
SERPINF2	EGF
SERPINF2	VEGFA
CDO1	ANPEP
CDO1	CDON
RANBP2	RCC2
RANBP2	HSPA1A
PPP2R1A	AJUBA
PPP2R1A	EGF
PPP2R1A	SLMAP
PPP2R1A	INSR
PPP2R1A	CTLA4
PPP2R1A	TGFBR2
PPP2R1A	RCC2
PPP2R1A	PPP1CB
ISG15	SAMHD1
ISG15	NEDD4
SNX18	HIP1R
SNX18	EGF
SNX18	FNBP1L
SNX18	DAB2
SNX18	SYNJ2
SNX18	AMPH
SNX18	DNM3
SNX18	ITSN1
SNX18	AGTR1
ILF2	CST3
ILF2	DBNL
ARSB	CPPED1
SLC1A5	SLC38A2
STAM	HIP1R
STAM	EGF
STAM	FNBP1L
STAM	LRIG1
STAM	DAB2
STAM	SYNJ2
STAM	AMPH
STAM	DNM3
STAM	ITSN1
STAM	JAK2
STAM	AGTR1
PDCD10	SLMAP
PDCD10	PTPN13
F2	BDKRB1
F2	TFPI
F2	PTGER1
F2	GRM5
F2	ADRA1B
F2	P2RY2
F2	F2R
F2	F3
F2	PLAU
F2	LPAR1
F2	HRH1
F2	AGTR1
F2	PIK3R1
F2	GPR68
F2	BDKRB2
F2	FPR1
F2	P2RY6
EHD2	MYOF
UBE2D3	SMURF2
UBE2D3	AJUBA
UBE2D3	EGF
UBE2D3	LIMD1
UBE2D3	TLR3
UBE2D3	SMAD3
UBE2D3	ZBTB16
UBE2D3	TLR4
UBE2D3	NEDD4L
UBE2D3	NEDD4
UBE2D3	LMO7
ATP6V1E1	INSR
KRT82	KRT19
KRT84	KRT19
OXSR1	RELL1
RPS11	DOCK4
VPS29	WLS
ITGB1	ITGA3
ITGB1	TNS1
ITGB1	ITGB4
ITGB1	ITGB8
ITGB1	TGFB3
ITGB1	NT5E
ITGB1	SEMA7A
ITGB1	EGF
ITGB1	ITGB7
ITGB1	ITGA5
ITGB1	VCAM1
ITGB1	CTLA4
ITGB1	PRKD1
ITGB1	CAV1
ITGB1	MYLK
ITGB1	DMD
ITGB1	ADAM12
ITGB1	ITGA10
ITGB1	PLAU
ITGB1	TEK
ITGB1	PIK3R1
ITGB1	ANGPT1
ITGB1	ITGAM
ITGB1	VEGFA
S100A8	IRAK1
S100A8	TLR4
ACTR2	HIP1R
ACTR2	EGF
ACTR2	FNBP1L
ACTR2	FCGR2A
ACTR2	DAB2
ACTR2	BAIAP2
ACTR2	SYNJ2
ACTR2	AMPH
ACTR2	DNM3
ACTR2	ITSN1
ACTR2	CPPED1
ACTR2	DBNL
ACTR2	AGTR1
RPS3A	DOCK4
DCTN3	AJUBA
DCTN3	ANK3
DCTN3	ANK2
DCTN3	AR
B2M	VCAM1
B2M	GBP1
B2M	KLRD1
B2M	CST3
B2M	DBNL
B2M	PIK3R1
IFITM1	SAMHD1
RAB2A	RAB31
ULBP2	CNTN3
ULBP2	CD109
ULBP2	NTM
UBE2L6	SMURF2
UBE2L6	ZBTB16
UBE2L6	NEDD4L
UBE2L6	NEDD4
UBE2L6	LMO7
NEDD8	DCUN1D3
NEDD8	ZBTB16
NEDD8	TGFBR2
NEDD8	ESR1
NEDD8	CISH
NEDD8	LMO7
GSS	ANPEP
GSS	GGT5
ALPL	CNTN3
ALPL	CD109
ALPL	NTM
APRT	NT5E
PTP4A2	CNNM4
CADM3	CADM1
SGCE	CAV3
SGCE	DMD
SPP2	CST3
IL1RL1	IRAK1
MPRIP	AGTRAP
MPRIP	JAK2
AP2S1	EFNB1
AP2S1	HIP1R
AP2S1	EGF
AP2S1	FNBP1L
AP2S1	DAB2
AP2S1	EPHB3
AP2S1	SYNJ2
AP2S1	AMPH
AP2S1	FZD5
AP2S1	DNM3
AP2S1	ROR2
AP2S1	ITSN1
AP2S1	RDX
AP2S1	AGTR1
ELOB	SMURF2
ELOB	AJUBA
ELOB	LIMD1
ELOB	DCUN1D3
ELOB	ZBTB16
ELOB	NEDD4L
ELOB	CISH
ELOB	NEDD4
ELOB	LMO7
APC	CDH1
APC	NOTCH1
APC	FZD5
CCT6A	SPHK1
CSTA	TGM1
CSTA	PKP3
HSD17B4	ACSL1
FTL	HIP1R
FTL	SORT1
FTL	CPPED1
RPL13	DOCK4
LAP3	ANPEP
LAP3	GGT5
CD44	NT5E
CD44	MMP7
CD44	CDH1
CD44	SLC9A1
CD44	EGF
CD44	ANK3
CD44	TIAM1
CD44	ANK2
CD44	GBP1
CD44	ITGAM
CD44	VEGFA
HMOX1	TLR4
HMOX1	VEGFA
CCT7	SPHK1
PSMB9	NFKBIA
PSMB9	SMURF2
PSMB9	AJUBA
PSMB9	LIMD1
PSMB9	TNFRSF12A
CD14	CSF1R
CD14	F2R
CD14	DNM3
CD14	IRAK1
CD14	TLR4
CD14	ITGAM
RACK1	IGF1R
RACK1	RASA1
RACK1	PRKCE
RACK1	AGTRAP
RACK1	PRKD1
RACK1	AR
RACK1	DOCK4
PSMB7	NFKBIA
PSMB7	SMURF2
PSMB7	AJUBA
PSMB7	LIMD1
PSMB7	TNFRSF12A
RABGGTB	RAB31
CAND1	DCUN1D3
CAND1	ZBTB16
CAND1	CISH
CAND1	LMO7
CLTA	EFNB1
CLTA	HIP1R
CLTA	EGF
CLTA	FNBP1L
CLTA	DAB2
CLTA	EPHB3
CLTA	SYNJ2
CLTA	AMPH
CLTA	FZD5
CLTA	DNM3
CLTA	ROR2
CLTA	ITSN1
CLTA	RDX
CLTA	AGTR1
A1BG	TGFB3
A1BG	EGF
A1BG	IL6R
A1BG	IL6ST
A1BG	PIK3R1
A1BG	VEGFA
VEGFC	TGFB3
VEGFC	EGF
VEGFC	IGF1R
VEGFC	TEK
VEGFC	PIK3R1
VEGFC	VEGFA
PSMD8	NFKBIA
PSMD8	SMURF2
PSMD8	AJUBA
PSMD8	LIMD1
PSMD8	TNFRSF12A
POFUT1	NOTCH2
POFUT1	NOTCH1
SLC3A2	SLC7A8
IGF2R	HIP1R
IGF2R	SORT1
IGF2R	EGF
IGF2R	FNBP1L
IGF2R	DAB2
IGF2R	SYNJ2
IGF2R	AMPH
IGF2R	DNM3
IGF2R	ITSN1
IGF2R	AGTR1
SBDS	STX7
PGM1	CST3
PGM1	DBNL
OSMR	IL6ST
OSMR	JAK2
RAB5A	HIP1R
RAB5A	CDH1
RAB5A	EGF
RAB5A	FNBP1L
RAB5A	EPS8
RAB5A	RIN1
RAB5A	DAB2
RAB5A	SYNJ2
RAB5A	AMPH
RAB5A	DNM3
RAB5A	ITSN1
RAB5A	AGTR1
RAB5A	RAB31
RAB5A	EHD1
RAB5C	HIP1R
RAB5C	SORT1
RAB5C	EGF
RAB5C	FNBP1L
RAB5C	STOM
RAB5C	RIN1
RAB5C	DAB2
RAB5C	SYNJ2
RAB5C	AMPH
RAB5C	DNM3
RAB5C	ITSN1
RAB5C	AGTR1
RAB5C	RAB31
RAB5C	FPR1
S100A10	AHNAK
RPL13A	DOCK4
UCHL5	SMURF2
UCHL5	TGFBR2
UCHL5	NEDD4L
GNB1	BDKRB1
GNB1	RASD1
GNB1	PTGER2
GNB1	PTGIR
GNB1	PTGER1
GNB1	S1PR1
GNB1	PRKCE
GNB1	DRD5
GNB1	GRM5
GNB1	ADRA1B
GNB1	P2RY2
GNB1	ADCY4
GNB1	CACNB2
GNB1	F2R
GNB1	HTR1F
GNB1	KCNJ15
GNB1	TAS1R1
GNB1	NPY2R
GNB1	SSTR2
GNB1	FZD5
GNB1	ADORA1
GNB1	GNAI3
GNB1	LPAR1
GNB1	AR
GNB1	S1PR3
GNB1	ITPR2
GNB1	HRH1
GNB1	ESR1
GNB1	CACNA2D2
GNB1	AGTR1
GNB1	PIK3R1
GNB1	GPR68
GNB1	BDKRB2
GNB1	FPR1
GNB1	P2RY6
TNS1	PIK3R1
UBE2H	SMURF2
UBE2H	ZBTB16
UBE2H	NEDD4L
UBE2H	NEDD4
UBE2H	LMO7
PHF21A	ING2
RPL35A	DOCK4
ELOC	SMURF2
ELOC	AJUBA
ELOC	LIMD1
ELOC	DCUN1D3
ELOC	ZBTB16
ELOC	NEDD4L
ELOC	CISH
ELOC	NEDD4
ELOC	LMO7
VTA1	NEDD4L
RHOA	TNS1
RHOA	HBEGF
RHOA	CDH1
RHOA	EGF
RHOA	ITGB7
RHOA	RASA1
RHOA	TJP1
RHOA	TIAM1
RHOA	S1PR1
RHOA	RHOJ
RHOA	CAV1
RHOA	EPHA2
RHOA	PLXNB1
RHOA	TGFBR2
RHOA	RHOU
RHOA	GNAI3
RHOA	PLCE1
RHOA	TLR4
RHOA	S1PR3
RHOA	IRS2
RHOA	SHB
RHOA	ITSN1
RHOA	DAAM1
RHOA	PPP1CB
RHOA	PIK3R1
RHOA	CASP1
RHOA	ITGAM
RHOA	VEGFA
AKAP9	AJUBA
AKAP9	PRKCE
AKAP9	AGTRAP
AKAP9	JAK2
TMED9	ANK3
TMED9	ANK2
PARP1	SMAD3
CDKN2A	RRAS2
CDKN2A	SMAD3
CDKN2A	PIK3R1
VPS28	NEDD4L
HCFC1	PPP1CB
RAB40C	RAB31
HSPD1	TLR4
HSPD1	HSPA1A
LSAMP	CNTN3
LSAMP	CD109
LSAMP	NTM
RBX1	NFKBIA
RBX1	SMURF2
RBX1	AJUBA
RBX1	LIMD1
RBX1	NOTCH1
RBX1	DCUN1D3
RBX1	SMAD3
RBX1	ZBTB16
RBX1	JAK2
RBX1	NEDD4L
RBX1	CISH
RBX1	NEDD4
RBX1	LMO7
WNT5B	WNT6
WNT5B	FZD7
WNT5B	WLS
WNT5B	FZD5
WNT5B	DAAM1
GLUD1	GLUL
GLUD1	GGT5
LY96	IRAK2
LY96	DNM3
LY96	IRAK1
LY96	TLR4
DYNLL1	SLC2A3
DYNLL1	AJUBA
DYNLL1	ANK3
DYNLL1	STOM
DYNLL1	RAP2B
DYNLL1	ANK2
DYNLL1	PLAU
DYNLL1	AR
DYNLL1	RCC2
DYNLL1	ITGAM
TXNDC12	GGT5
NEGR1	CNTN3
NEGR1	CD109
NEGR1	NTM
SDCBP	EFNB1
SDCBP	EPHB3
SDCBP	CPPED1
ALDH9A1	ADH1A
ALDH9A1	GLUL
ALDH9A1	ADH1C
COPS6	DCUN1D3
COPS6	ZBTB16
COPS6	CISH
COPS6	LMO7
DDX5	ESR1
PSMD9	NFKBIA
PSMD9	SMURF2
PSMD9	AJUBA
PSMD9	LIMD1
PSMD9	TNFRSF12A
COG6	ANK3
COG6	ANK2
DCTN1	ANK3
DCTN1	ANK2
DCTN1	AR
RPL23	DOCK4
TGM2	ADRA1B
SPAG9	CDON
AGFG1	HIP1R
AGFG1	EGF
AGFG1	FNBP1L
AGFG1	DAB2
AGFG1	SYNJ2
AGFG1	AMPH
AGFG1	DNM3
AGFG1	ITSN1
AGFG1	AGTR1
SDC4	TFPI
SDC4	FZD7
SDC4	ADAM12
KRT31	KRT19
KRT33B	KRT19
ST3GAL3	NOTCH2
ST3GAL3	NOTCH1
QPCT	CST3
QPCT	DBNL
ATP6V1G1	INSR
JUP	ITGB4
JUP	TGM1
JUP	MMP7
JUP	CDH1
JUP	AJUBA
JUP	ITGB7
JUP	CDH11
JUP	PKP3
JUP	PIK3R1
SF1	AHNAK
USP15	SMURF2
USP15	SMAD3
USP15	TGFBR2
USP15	NEDD4L
AP1S2	HIP1R
AP1S2	SORT1
AP1S2	DNM3
NAPA	STX1B
NAPA	HIP1R
NAPA	SORT1
NAPA	ANK3
NAPA	STXBP6
NAPA	ANK2
NAPA	STX7
NAPA	AREG
GM2A	CPPED1
VASP	CDH1
VASP	BAIAP2
VASP	RAPH1
PDCD6IP	NEDD4L
PPP1R18	PPP1CB
IL6	NAMPT
IL6	LIFR
IL6	EGF
IL6	NOTCH1
IL6	VCAM1
IL6	TLR3
IL6	F3
IL6	IL6R
IL6	TLR4
IL6	IL6ST
IL6	JAK2
IL6	IL4R
IL6	CST3
IL6	IL1R1
IL6	ITGAM
IL6	VEGFA
KNG1	BDKRB1
KNG1	TGFB3
KNG1	EGF
KNG1	PTGER1
KNG1	S1PR1
KNG1	GRM5
KNG1	ADRA1B
KNG1	P2RY2
KNG1	ADCY4
KNG1	F2R
KNG1	HTR1F
KNG1	TAS1R1
KNG1	NPY2R
KNG1	SSTR2
KNG1	ADORA1
KNG1	GNAI3
KNG1	LPAR1
KNG1	S1PR3
KNG1	HRH1
KNG1	CST3
KNG1	AGTR1
KNG1	PIK3R1
KNG1	GPR68
KNG1	ITGAM
KNG1	BDKRB2
KNG1	FPR1
KNG1	VEGFA
KNG1	P2RY6
YKT6	STX1B
YKT6	ANK3
YKT6	ANK2
YKT6	STX7
YKT6	AREG
RPL38	DOCK4
COPB1	SLC2A3
COPB1	ANK3
COPB1	STOM
COPB1	RAP2B
COPB1	ANK2
COPB1	PLAU
COPB1	ITSN1
COPB1	ITGAM
CAVIN3	CAV1
PSMC3	NFKBIA
PSMC3	SMURF2
PSMC3	AJUBA
PSMC3	LIMD1
PSMC3	TNFRSF12A
APLP2	CST3
CEP290	AJUBA
CNTRL	AJUBA
DST	ITGB4
KCNH5	KCNAB1
LRP2	HIP1R
LRP2	EGF
LRP2	FNBP1L
LRP2	DAB2
LRP2	PTCH1
LRP2	SYNJ2
LRP2	AMPH
LRP2	DNM3
LRP2	ITSN1
LRP2	CDON
LRP2	AGTR1
OFD1	AJUBA
