#node1	node2
NRP1	RAC1
NRP1	NRP2
NRP1	HSP90AB1
NRP1	SEMA5A
NRP1	SEMA3B
PDGFC	PDGFRA
PDGFC	PDGFRB
PDGFC	IGF1
PDGFC	PDGFA
PDGFC	PDGFD
SLC2A3	STK10
SLC2A3	PGRMC1
SLC2A3	MLEC
SLC2A3	COPB1
SLC2A3	ADAM10
SLC2A3	ITGAV
SLC2A3	LAMTOR1
SLC2A3	STOM
SLC2A3	GAA
SLC2A3	RAP2C
SLC2A3	PLAU
SLC2A3	RAB14
SLC2A3	CKAP4
SLC2A3	ATP6AP2
SLC2A3	DYNLL1
SLC2A3	CD59
SLC2A3	AP1M1
SLC2A3	TOM1
SLC2A3	LAMTOR3
SLC2A3	SERPINB6
SLC4A4	CA2
GBP1	VCAM1
GBP1	STAT1
GBP1	HLA-C
GBP1	HLA-A
GBP1	IFI30
GBP1	CD44
GBP1	HLA-B
GBP1	B2M
TNFRSF10A	CASP3
TNFRSF10A	FAS
RAPH1	VASP
RAPH1	TLN1
RAPH1	ENAH
SMURF2	PSMA4
SMURF2	PSMD5
SMURF2	PSMD8
SMURF2	RBX1
SMURF2	PSMA3
SMURF2	PSME2
SMURF2	TGFB1
SMURF2	PSMA2
SMURF2	SKP1
SMURF2	UBE2M
SMURF2	PSMB7
SMURF2	HECW2
SMURF2	UBE2K
SMURF2	PSMA6
SMURF2	PSMD11
SMURF2	PSMB1
SMURF2	PSMD3
SMURF2	PSMB6
SMURF2	PSMA5
SMURF2	USP15
SMURF2	UBE2L6
SMURF2	PSMB4
SMURF2	PSME3
SMURF2	PSMD1
SMURF2	PSMD2
SMURF2	PSMC5
SMURF2	UBE2N
SMURF2	UBA1
SMURF2	CAV1
SMURF2	UBE2V1
SMURF2	HUWE1
SMURF2	UBE2H
SMURF2	DYNLRB1
SMURF2	UBE2D3
SMURF2	PSMB10
SMURF2	PSMB5
SMURF2	UCHL5
SMURF2	PSMA7
SMURF2	UBE2A
SMURF2	PSMB2
SMURF2	PSMB9
SMURF2	PSMB8
SMURF2	PSME1
SMURF2	UBE2G1
SMURF2	FKBP1A
SMURF2	XPO1
SMURF2	PSMD14
SMURF2	PSMC2
SMURF2	PSMD13
SMURF2	UBE2L3
SMURF2	PSMC6
SMURF2	PSMA1
SMURF2	PSMD6
SMURF2	UBE2V2
SMURF2	PSMD9
SMURF2	UBC
SMURF2	PSMC3
SMURF2	PSMB3
EXOC6	MYH9
EXOC6	PKD1
EXOC6	RAB10
EXOC6	RAC1
EXOC6	RAB14
PLXNA1	SEMA3G
PLXNA1	SEMA7A
PLXNA1	SEMA3C
PLXNA1	NRP1
PLXNA1	DPYSL2
PLXNA1	TLN1
PLXNA1	HSP90AA1
PLXNA1	DPYSL3
PLXNA1	RAC1
PLXNA1	NRP2
PLXNA1	HSP90AB1
PLXNA1	SEMA3B
RARA	MAPK1
RARA	MAPK14
RARA	EP300
RARA	GTF2E1
RARA	MED1
RARA	KMT2D
RARA	POLR2G
RARA	PRKACA
RARA	UBE2I
RARA	RBBP4
RARA	SUMO2
RARA	POLR2H
LMO7	RBX1
LMO7	SKP1
LMO7	NEDD8
LMO7	ACTN4
LMO7	UBE2M
LMO7	HECW2
LMO7	UBE2K
LMO7	COPS4
LMO7	COPS3
LMO7	UBE2L6
LMO7	DCUN1D1
LMO7	COPS2
LMO7	COPS6
LMO7	UBE2N
LMO7	UBA1
LMO7	UBE2V1
LMO7	HUWE1
LMO7	COPS8
LMO7	UBE2H
LMO7	UBE2D3
LMO7	COPS5
LMO7	NAE1
LMO7	UBE2A
LMO7	UCHL3
LMO7	GPS1
LMO7	ACTN1
LMO7	UBE2G1
LMO7	COMMD2
LMO7	UBE2V2
LMO7	COPS7A
LMO7	UBC
LMO7	CAND1
ITGB8	TGFB1
ITGB8	VTN
ITGB8	ITGAV
ITGB8	ITGA1
ITGB8	ITGA5
ITGB8	ITGB1
HRH1	KNG1
HRH1	APP
HRH1	F2
HRH1	AGT
HRH1	GNG12
HRH1	ANXA1
HRH1	SAA1
HRH1	GNB1
EPHA2	ADAM10
EPHA2	ACP1
EPHA2	CRK
EPHA2	CTNNA1
EPHA2	CTNNB1
EPHA2	RAC1
EPHA2	GRB2
EPHA2	CTNND1
EPHA2	RHOA
BAIAP2	MAPK1
BAIAP2	ARPC3
BAIAP2	VASP
BAIAP2	ARPC1A
BAIAP2	ACTR3
BAIAP2	ARPC5
BAIAP2	ARPC2
BAIAP2	CRK
BAIAP2	HSP90AA1
BAIAP2	RAC1
BAIAP2	ACTB
BAIAP2	ENAH
BAIAP2	ACTR2
BAIAP2	CDC42
BAIAP2	ARPC4
BAIAP2	ARPC1B
BAIAP2	ACTG1
BAIAP2	CYFIP1
RGMB	FST
RGMB	PPP1CA
RGMB	NOG
RGMB	NEO1
RGMB	CHRDL1
RGMB	AHSG
CAP2	TWF2
CAP2	CAP1
CAP2	ACTA2
CAP2	CFL1
PKP3	DSG1
PKP3	DSC1
PKP3	CSTA
PKP3	SPRR2E
PKP3	FLG
PKP3	DSP
PKP3	JUP
WLS	SNX3
WLS	VPS35
WLS	PORCN
WLS	VPS26A
WLS	WNT5B
WLS	VPS29
TEK	MMP2
TEK	MAPK14
TEK	ITGA5
TEK	CRK
TEK	PLG
TEK	CSF1
TEK	PTPN11
TEK	FN1
TEK	ANGPT4
TEK	GRB2
TEK	ITGB1
TEK	ANGPT1
TEK	VEGFC
ADCY4	HEBP1
ADCY4	C5
ADCY4	C3
ADCY4	KNG1
ADCY4	PRKAR2A
ADCY4	APP
ADCY4	PRKACA
ADCY4	GNAI2
ADCY4	PENK
ADCY4	AGT
ADCY4	VIP
ADCY4	GNG12
ADCY4	GNAS
ADCY4	ANXA1
ADCY4	PSAP
ADCY4	CXCL12
ADCY4	SAA1
ADCY4	GNB1
DAB2	VAMP3
DAB2	TGFB1
DAB2	ARPC3
DAB2	APOB
DAB2	CLTA
DAB2	ARPC1A
DAB2	ACTR3
DAB2	AP2S1
DAB2	LRP2
DAB2	RAB5A
DAB2	AP2M1
DAB2	ARPC5
DAB2	ARPC2
DAB2	CLTB
DAB2	SNX18
DAB2	HIP1
DAB2	IGF2R
DAB2	AP2A1
DAB2	TFRC
DAB2	CTTN
DAB2	STAM
DAB2	ACTR2
DAB2	GRB2
DAB2	PICALM
DAB2	TF
DAB2	AGFG1
DAB2	ARPC4
DAB2	NECAP2
DAB2	EPS15L1
DAB2	EPN1
DAB2	FNBP1
DAB2	HSPA8
DAB2	CLTCL1
DAB2	UBC
DAB2	RAB5C
DAB2	LDLR
DAB2	CLTC
DAB2	AP2B1
SEMA7A	NRP1
SEMA7A	ITGA1
SEMA7A	PLXND1
SEMA7A	NRP2
SEMA7A	ITGB1
SEMA7A	PLXNB2
KIRREL	ACTN4
KIRREL	IQGAP1
KIRREL	SPTBN1
KIRREL	SPTAN1
KIRREL	GRB2
KIRREL	ACTN1
CDH11	CDH13
CDH11	CDH2
CDH11	COL3A1
CDH11	CTNNA1
CDH11	CTNNB1
CDH11	JUP
CDH11	CTNND1
NT5E	NAMPT
NT5E	ATIC
NT5E	MCAM
NT5E	THY1
NT5E	ADK
NT5E	HPRT1
NT5E	ALCAM
NT5E	IMPDH2
NT5E	NT5C2
NT5E	DCTD
NT5E	ENPP1
NT5E	PNP
NT5E	ENG
NT5E	APRT
NT5E	DUT
NT5E	AK3
NT5E	ITGB1
NT5E	CD44
NT5E	ADSL
HSPA1A	FKBP4
HSPA1A	MAPK1
HSPA1A	HSPB1
HSPA1A	EP300
HSPA1A	GRPEL1
HSPA1A	RANBP2
HSPA1A	HSPA13
HSPA1A	HSPA9
HSPA1A	HSP90B1
HSPA1A	HSPA4
HSPA1A	PABPC1
HSPA1A	HSPA5
HSPA1A	HSP90AA1
HSPA1A	STIP1
HSPA1A	TPR
HSPA1A	BAG3
HSPA1A	BAG2
HSPA1A	HSP90AB1
HSPA1A	UBE2A
HSPA1A	NUP188
HSPA1A	HSPA1L
HSPA1A	DUT
HSPA1A	HSPD1
HSPA1A	HSPA2
HSPA1A	DNAJB11
HSPA1A	EIF4G1
HSPA1A	HSPA8
HSPA1A	UBC
HSPA1A	DNAJC3
HSPA1A	PTGES3
ESR1	FKBP4
ESR1	MAPK1
ESR1	DDX5
ESR1	GAPDH
ESR1	MAPK14
ESR1	CTSD
ESR1	HSPB1
ESR1	NEDD8
ESR1	UBE2M
ESR1	EP300
ESR1	GTF2E1
ESR1	MED1
ESR1	TUBA1C
ESR1	POLR2G
ESR1	PRL
ESR1	IGF1
ESR1	PPID
ESR1	PRKACA
ESR1	GNAI2
ESR1	HSP90AA1
ESR1	CAV1
ESR1	CTNNB1
ESR1	FN1
ESR1	UBE2I
ESR1	STAT1
ESR1	GNAS
ESR1	HSP90AB1
ESR1	SET
ESR1	PCNA
ESR1	GRB2
ESR1	NME2
ESR1	ALDOA
ESR1	CXCL12
ESR1	TNRC6B
ESR1	PRMT1
ESR1	CBFB
ESR1	POLR2H
ESR1	ANP32A
ESR1	OTUB1
ESR1	GNB1
ESR1	PTGES3
PPFIBP1	PTPRS
ITGAM	STK10
ITGAM	LBP
ITGAM	PGRMC1
ITGAM	MMP2
ITGAM	MLEC
ITGAM	APOB
ITGAM	LRP1
ITGAM	C3
ITGAM	COPB1
ITGAM	RAP1B
ITGAM	ADAM10
ITGAM	ITGAV
ITGAM	KNG1
ITGAM	LAMTOR1
ITGAM	THY1
ITGAM	STOM
ITGAM	CD14
ITGAM	GAA
ITGAM	PLG
ITGAM	TLN1
ITGAM	LPA
ITGAM	RAP2C
ITGAM	STAT1
ITGAM	PLAU
ITGAM	RAB14
ITGAM	F10
ITGAM	CKAP4
ITGAM	ATP6AP2
ITGAM	DYNLL1
ITGAM	CD59
ITGAM	ITGB1
ITGAM	IL6
ITGAM	AP1M1
ITGAM	CD44
ITGAM	RHOA
ITGAM	TOM1
ITGAM	MST1
ITGAM	TGFBI
ITGAM	LAMTOR3
ITGAM	SPON2
ITGAM	SERPINB6
IL4R	MAPK14
IL4R	STAT1
IL4R	GRB2
IL4R	IL6
IL4R	JAK3
TNS1	VCL
TNS1	ACTN4
TNS1	ITGA1
TNS1	TLN1
TNS1	ZYX
TNS1	PARVA
TNS1	CRKL
TNS1	ACTN1
TNS1	ITGB1
TNS1	RHOA
TNS1	CAPN1
MICALL2	ACTN4
SPHK1	MAPK1
SPHK1	PDGFRA
SPHK1	CCT7
SPHK1	ITGAV
SPHK1	PDGFRB
SPHK1	CCT6A
SPHK1	CCT5
SPHK1	CCT8
SPHK1	CCT3
SPHK1	CCT2
SPHK1	TCP1
SPHK1	PDGFA
SPHK1	ASAH1
SPHK1	CCT4
MYOF	EHD2
ADAM12	SDC4
ADAM12	ITGB1
CDK5	CAPNS1
CDK5	LMNB1
CDK5	PRDX1
CDK5	YWHAE
CDK5	NRP1
CDK5	APP
CDK5	CCNB2
CDK5	DBN1
CDK5	CAPN2
CDK5	PRDX2
CDK5	DPYSL2
CDK5	DPYSL3
CDK5	RAC1
CDK5	CAPN1
NTN4	LAMB1
NTN4	LAMA4
NTN4	LAMC1
NTN4	LAMA3
NTN4	NEO1
NTN4	LAMB2
NTN4	LAMA2
CNNM4	PTP4A2
KCNS3	PRKAR2A
KCNS3	IQGAP1
KCNS3	PRKACA
MYO18A	STAT1
MYO18A	FGFR1
S100A16	SEC22B
ITGB7	ITGAV
ITGB7	ITGA1
ITGB7	ITGA5
ITGB7	VCAM1
ITGB7	CTNNA1
ITGB7	TLN1
ITGB7	FLNC
ITGB7	CTNNB1
ITGB7	FN1
ITGB7	FLNA
ITGB7	JUP
ITGB7	ITGB1
ITGB7	RHOA
ITGB7	FLNB
SLC9A3R2	PDGFRB
SLC9A3R2	MSN
SLC9A3R2	EZR
SLC9A3R2	RDX
SLC9A3R2	ANXA11
SLC9A3R2	NPC2
SLC9A3R2	LSM12
SEMA4F	NRP1
SEMA4F	PLXND1
SEMA4F	NRP2
SEMA4F	PLXNB2
PTPRK	UBC
ITGA3	LAMB1
ITGA3	VTN
ITGA3	LAMA4
ITGA3	LAMC1
ITGA3	THBS1
ITGA3	ITGAV
ITGA3	NID1
ITGA3	ITGA1
ITGA3	ITGA5
ITGA3	CSPG4
ITGA3	MET
ITGA3	LAMA3
ITGA3	COL18A1
ITGA3	PLAU
ITGA3	AGRN
ITGA3	ITGB1
ITGA3	COL4A3
ITGA3	LAMB2
ITGA3	LAMA2
ITGA3	TGFBI
GNAI3	HEBP1
GNAI3	MAPK1
GNAI3	C5
GNAI3	MAPK14
GNAI3	C3
GNAI3	KNG1
GNAI3	APP
GNAI3	GNAI2
GNAI3	PENK
GNAI3	PTPN11
GNAI3	RAC1
GNAI3	AGT
GNAI3	GNG12
GNAI3	ANXA1
GNAI3	PSAP
GNAI3	CXCL12
GNAI3	CDC42
GNAI3	SAA1
GNAI3	RHOA
GNAI3	GNB1
WARS2	FARS2
WARS2	RARS2
WARS2	SARS2
NOTCH2	LFNG
NOTCH2	ADAM10
NOTCH2	ST3GAL3
NOTCH2	EP300
NOTCH2	POGLUT1
NOTCH2	ADAM17
NOTCH2	RAB6A
NOTCH2	NDUFV2
NOTCH2	POFUT1
NOTCH2	B4GALT1
NOTCH2	MDK
NOTCH2	TNRC6B
NOTCH2	ACTA2
NOTCH2	UBC
NOTCH2	CNTN1
MAGI2	CTNNB1
EPS8	RAB5A
EPS8	RAC1
EPS8	CDC42
MICAL1	RAB10
STX7	VAMP3
STX7	YKT6
STX7	PPIF
STX7	SNX3
STX7	SBDS
STX7	NAPA
STX7	MOXD1
STX7	SCP2
STX7	STX12
STX7	NSF
STX7	SEC22B
ITPR2	PRKAR2A
ITPR2	IQGAP1
ITPR2	PRKACA
ITPR2	GNAI2
ITPR2	GNG12
ITPR2	STXBP1
ITPR2	PPP3CA
ITPR2	GNB1
MCAM	LAMA4
MCAM	NT5E
MCAM	THY1
MCAM	ENG
CDIPT	MTMR3
CDIPT	IMPA1
TJP1	VCL
TJP1	YBX3
TJP1	CTNNA1
TJP1	CASP3
TJP1	CTNNB1
TJP1	ACTB
TJP1	CTTN
TJP1	CTNND1
TJP1	RHOA
TJP1	CBFB
TJP1	ACTG1
AHNAK	ANXA2
AHNAK	S100A10
AHNAK	SF1
AHNAK	EEF1B2
CST3	FUCA2
CST3	RCN1
CST3	FSTL3
CST3	SPP2
CST3	LGALS1
CST3	TIMP1
CST3	OLFM4
CST3	LAMB1
CST3	ALDOC
CST3	LTA4H
CST3	LTF
CST3	APOB
CST3	IGFBP5
CST3	CTSD
CST3	MMP8
CST3	APOA1
CST3	TNFAIP6
CST3	C3
CST3	APOE
CST3	LAMC1
CST3	GGH
CST3	ADAM10
CST3	LYZ
CST3	SERPINA10
CST3	TIMP2
CST3	CNN2
CST3	APLP2
CST3	KNG1
CST3	VCAN
CST3	STC2
CST3	TNC
CST3	MFGE8
CST3	CDH2
CST3	IGFBP4
CST3	FTH1
CST3	PRSS23
CST3	APP
CST3	CSTB
CST3	FSTL1
CST3	IGFBP7
CST3	ALB
CST3	PTX3
CST3	HSP90B1
CST3	SCG2
CST3	CANT1
CST3	PENK
CST3	FBN1
CST3	CSF1
CST3	P4HB
CST3	GAS6
CST3	HBB
CST3	MBTPS1
CST3	QPCT
CST3	CTSL
CST3	CTSB
CST3	FN1
CST3	HP
CST3	ITIH2
CST3	PRSS3
CST3	ILF2
CST3	QSOX1
CST3	SERPINC1
CST3	F5
CST3	PGM1
CST3	CHRDL1
CST3	SPTAN1
CST3	HSPG2
CST3	CKAP4
CST3	IGFBP3
CST3	ASAH1
CST3	GOLM1
CST3	FLG2
CST3	NIT2
CST3	ALDOA
CST3	KTN1
CST3	AFP
CST3	MATN3
CST3	PDIA6
CST3	IL6
CST3	TF
CST3	NUCB1
CST3	LTBP1
CST3	LAMB2
CST3	IDH1
CST3	AHSG
CST3	C4A
CST3	MXRA8
CST3	SPARCL1
CST3	DBNL
CST3	CALU
CST3	B2M
CST3	PRKCSH
CST3	FAM20A
CST3	DNAJC3
CST3	CYFIP1
KCTD3	LRRC40
GRM5	KNG1
GRM5	APP
GRM5	F2
GRM5	CAMK2D
GRM5	AGT
GRM5	GNG12
GRM5	ANXA1
GRM5	NLGN4X
GRM5	SAA1
GRM5	GNB1
TGFBR2	TGFBR3
TGFBR2	PPP2CB
TGFBR2	TGFB1
TGFBR2	NEDD8
TGFBR2	UBE2M
TGFBR2	ITGAV
TGFBR2	GPC1
TGFBR2	USP15
TGFBR2	PPP2R1A
TGFBR2	PPP1CA
TGFBR2	CAV1
TGFBR2	CTNNB1
TGFBR2	SPTBN1
TGFBR2	DYNLRB1
TGFBR2	TGFB2
TGFBR2	UCHL5
TGFBR2	ENG
TGFBR2	PPP1CB
TGFBR2	FKBP1A
TGFBR2	XPO1
TGFBR2	STRAP
TGFBR2	RHOA
TGFBR2	UBC
ABTB1	EEF1D
RRAS2	CDKN2A
IGF1R	MAPK1
IGF1R	YWHAH
IGF1R	ITGAV
IGF1R	CILP
IGF1R	CRK
IGF1R	IGF1
IGF1R	CTNNA1
IGF1R	PRKACA
IGF1R	GNAI2
IGF1R	PTPN11
IGF1R	CTNNB1
IGF1R	CRKL
IGF1R	FN1
IGF1R	GNAS
IGF1R	IGFBP3
IGF1R	GRB2
IGF1R	CTNND1
IGF1R	IGF2
IGF1R	VEGFC
ITSN1	VAMP3
ITSN1	ARPC3
ITSN1	APOB
ITSN1	CLTA
ITSN1	COPB1
ITSN1	ARPC1A
ITSN1	ACTR3
ITSN1	AP2S1
ITSN1	LRP2
ITSN1	RAB5A
ITSN1	AP2M1
ITSN1	ARPC5
ITSN1	ARPC2
ITSN1	CLTB
ITSN1	SNX18
ITSN1	HIP1
ITSN1	RAC1
ITSN1	IGF2R
ITSN1	ACTB
ITSN1	AP1B1
ITSN1	AP2A1
ITSN1	TFRC
ITSN1	CTTN
ITSN1	STAM
ITSN1	ACTR2
ITSN1	PICALM
ITSN1	CDC42
ITSN1	TF
ITSN1	AGFG1
ITSN1	ARPC4
ITSN1	ARPC1B
ITSN1	NECAP2
ITSN1	EPS15L1
ITSN1	RHOA
ITSN1	EPN1
ITSN1	FNBP1
ITSN1	HSPA8
ITSN1	CLTCL1
ITSN1	UBC
ITSN1	RAB5C
ITSN1	LDLR
ITSN1	ACTG1
ITSN1	CLTC
ITSN1	AP2B1
PLEKHA1	PTPN13
IL6ST	A1BG
IL6ST	LIFR
IL6ST	OSMR
IL6ST	PTPN11
IL6ST	STAT1
IL6ST	IL6R
IL6ST	CRLF1
IL6ST	GRB2
IL6ST	IL6
IL6ST	JAK3
CDC42EP3	CDC42
PLCE1	RAP1B
PLCE1	RRAS2
PLCE1	RHOA
CD109	THY1
CD109	VNN2
CD109	NEGR1
CD109	ULBP2
CD109	ALPL
CD109	RECK
CD109	LSAMP
CD109	CPM
TENC1	AXL
HSPB1	MAPK1
HSPB1	MAPK14
HSPB1	HSPA4
HSPB1	CYCS
HSPB1	CASP3
HSPB1	PABPC1
HSPB1	HSP90AA1
HSPB1	FAS
HSPB1	HSPA1A
HSPB1	EIF4G1
HSPB1	HSPA8
HSPB1	UBC
IRAK1	IL1RL1
IRAK1	LY96
IRAK1	CD14
IRAK1	TOLLIP
IRAK1	UBE2N
IRAK1	SNRNP200
IRAK1	UBE2V1
IRAK1	MAP4K4
IRAK1	S100A8
IRAK1	S100A9
IRAK1	UBC
AGTRAP	VCL
AGTRAP	MAPK1
AGTRAP	RAP1B
AGTRAP	AP3B1
AGTRAP	PEBP1
AGTRAP	IQGAP1
AGTRAP	TLN1
AGTRAP	SND1
AGTRAP	FN1
AGTRAP	AKAP9
AGTRAP	AGT
AGTRAP	LMNA
AGTRAP	YWHAB
AGTRAP	MPRIP
SLMAP	PPP2R1A
SLMAP	PFDN2
SLMAP	PFDN4
SLMAP	STK24
SLMAP	PDCD10
PTPN13	FAS
PTPN13	PDCD10
DRD5	VIP
DRD5	GNG12
DRD5	GNAS
DRD5	TH
DRD5	GNB1
RAB31	RIN3
RAB31	RAB21
RAB31	RAB2A
RAB31	RAB10
RAB31	RAB7A
RAB31	RAB5A
RAB31	RAB1B
RAB31	RAB6A
RAB31	RABGGTB
RAB31	EEA1
RAB31	RAB11B
RAB31	RAB14
RAB31	GDI2
RAB31	RAB1A
RAB31	GDI1
RAB31	RAB23
RAB31	RAB40C
RAB31	RAB5C
KLRD1	PTPN11
KLRD1	NCR3
KLRD1	RAC1
KLRD1	HLA-C
KLRD1	HLA-A
KLRD1	HLA-B
KLRD1	B2M
SLC9A1	MAPK1
SLC9A1	MAPK14
SLC9A1	CA2
SLC9A1	CALM3
SLC9A1	PRKACA
SLC9A1	MSN
SLC9A1	EZR
SLC9A1	STAB2
SLC9A1	RDX
SLC9A1	CD44
RELL1	OXSR1
PRKD1	HSPB1
PRKD1	RAP1B
PRKD1	PKDREJ
PRKD1	PKD1
PRKD1	IGF1
PRKD1	GRB2
PRKD1	ITGB1
FUT4	B4GALT1
FUT4	B4GALT4
RAP2A	CXCL12
EPB41L5	NLGN4X
ATP1A4	ABCG5
ANPEP	GSS
ANPEP	LAP3
ANPEP	GCLC
ANPEP	GOT2
ANPEP	CDO1
ANPEP	GGH
ANPEP	GGCT
ANPEP	THY1
ANPEP	AGT
ANPEP	GCLM
ANPEP	GOT1
ANPEP	ENG
ANPEP	GGT5
ANPEP	MME
INSR	PPP2CB
INSR	ATP6V1E1
INSR	ATP6V1A
INSR	ATP6V1B2
INSR	IGF1
INSR	PPP2R1A
INSR	CAV1
INSR	PTPN11
INSR	ATP6AP1
INSR	ATP6V1G1
INSR	GRB2
INSR	BLVRA
INSR	IGF2
CAV1	TGFB1
CAV1	PDGFRA
CAV1	ITGA1
CAV1	HSP90B1
CAV1	PLIN1
CAV1	HSP90AA1
CAV1	FLNA
CAV1	SCP2
CAV1	HSP90AB1
CAV1	ENG
CAV1	GRB2
CAV1	ITGB1
CAV1	FKBP1A
CAV1	RHOA
TLR4	DCN
TLR4	HMOX1
TLR4	LBP
TLR4	APOB
TLR4	LY96
TLR4	HSPA9
TLR4	HSP90B1
TLR4	CD14
TLR4	TOLLIP
TLR4	UBE2N
TLR4	BGN
TLR4	UBE2V1
TLR4	PTPN11
TLR4	MAP4K4
TLR4	RAC1
TLR4	UBE2D3
TLR4	S100A8
TLR4	S100A9
TLR4	HSPD1
TLR4	IL6
TLR4	RHOA
TLR4	UBC
ATP1A1	MAPK1
PLXNB1	SEMA3G
PLXNB1	SEMA7A
PLXNB1	SEMA3C
PLXNB1	NRP1
PLXNB1	MET
PLXNB1	RAC1
PLXNB1	NRP2
PLXNB1	SEMA5A
PLXNB1	RHOA
PLXNB1	PLXNB2
PLXNB1	SEMA3B
TYRO3	GAS6
TYRO3	PROS1
WNT6	SFRP1
WNT6	SFRP2
WNT6	PORCN
WNT6	WNT5B
WNT6	SFRP4
JAK2	MAPK1
JAK2	RBX1
JAK2	SKP1
JAK2	AP3B1
JAK2	PDGFRA
JAK2	LRPPRC
JAK2	PDGFRB
JAK2	LIFR
JAK2	OSMR
JAK2	AXL
JAK2	PRL
JAK2	PRKACA
JAK2	LEP
JAK2	MET
JAK2	HSP90AA1
JAK2	CAMK2D
JAK2	PTPN11
JAK2	CRKL
JAK2	SND1
JAK2	FN1
JAK2	AKAP9
JAK2	STAT1
JAK2	LMNA
JAK2	IL6R
JAK2	YWHAB
JAK2	HSPA1A
JAK2	STAM
JAK2	CRLF1
JAK2	GRB2
JAK2	CXCL12
JAK2	MPRIP
JAK2	YWHAZ
JAK2	IL6
JAK2	JAK3
LPAR1	HEBP1
LPAR1	C5
LPAR1	C3
LPAR1	ENPP2
LPAR1	KNG1
LPAR1	APP
LPAR1	F2
LPAR1	CASP3
LPAR1	GNAI2
LPAR1	PENK
LPAR1	AGT
LPAR1	GNG12
LPAR1	ANXA1
LPAR1	PSAP
LPAR1	CXCL12
LPAR1	SAA1
LPAR1	GNB1
ANGPT1	MMP2
ANGPT1	MAPK14
ANGPT1	PDGFRB
ANGPT1	ITGA5
ANGPT1	CRK
ANGPT1	PLG
ANGPT1	PTPN11
ANGPT1	FN1
ANGPT1	ANGPT4
ANGPT1	GRB2
ANGPT1	ITGB1
SORT1	GRN
SORT1	APOB
SORT1	AP3B1
SORT1	NAPA
SORT1	YWHAE
SORT1	FTH1
SORT1	VPS35
SORT1	CYCS
SORT1	LPL
SORT1	ADAM17
SORT1	AP1S1
SORT1	IGF2R
SORT1	AP1B1
SORT1	TFRC
SORT1	SNAPIN
SORT1	VPS26A
SORT1	FTL
SORT1	TXNDC5
SORT1	PICALM
SORT1	AP1G1
SORT1	AP1M1
SORT1	HSPA8
SORT1	AP1S2
SORT1	RAB5C
ING2	EP300
ING2	HINT1
ING2	UBE2I
ING2	RBBP4
ING2	SIN3A
ING2	PHF21A
TFPI	F2
TFPI	SERPINC1
TFPI	SDC4
TFPI	F10
PIK3CD	RRAS2
PIK3CD	PDGFRB
PIK3CD	CRK
PIK3CD	PTPN11
PIK3CD	CRKL
PIK3CD	GFRA1
PIK3CD	RAC1
PIK3CD	YWHAZ
PIK3CD	CDC42
PIK3CD	JAK3
PIK3CD	FGFR1
IL16	CASP3
PTPRJ	STK10
PTPRJ	PGRMC1
PTPRJ	MLEC
PTPRJ	ADAM10
PTPRJ	ITGAV
PTPRJ	PDGFRB
PTPRJ	LAMTOR1
PTPRJ	STOM
PTPRJ	CTNNA1
PTPRJ	MET
PTPRJ	CTNNB1
PTPRJ	PLAU
PTPRJ	CKAP4
PTPRJ	CD59
PTPRJ	CTNND1
PTPRJ	AP1M1
PTPRJ	TOM1
PTPRJ	LAMTOR3
CPPED1	FUCA2
CPPED1	GRN
CPPED1	MAPK1
CPPED1	ARSA
CPPED1	PYGB
CPPED1	GLA
CPPED1	CTSC
CPPED1	TTR
CPPED1	C3
CPPED1	PYCARD
CPPED1	ACLY
CPPED1	GNS
CPPED1	GGH
CPPED1	SDCBP
CPPED1	LYZ
CPPED1	HEXB
CPPED1	AGA
CPPED1	ARSB
CPPED1	GALNS
CPPED1	CCT8
CPPED1	FABP5
CPPED1	CCT2
CPPED1	GUSB
CPPED1	PA2G4
CPPED1	GLB1
CPPED1	PSMD1
CPPED1	TOLLIP
CPPED1	TUBB
CPPED1	TUBB4B
CPPED1	PRDX6
CPPED1	ANXA2
CPPED1	VAT1
CPPED1	DYNC1H1
CPPED1	GM2A
CPPED1	VCP
CPPED1	S100A7
CPPED1	HRNR
CPPED1	CREG1
CPPED1	DPP7
CPPED1	CTSA
CPPED1	CAP1
CPPED1	FUCA1
CPPED1	FTL
CPPED1	ACTR2
CPPED1	TXNDC5
CPPED1	GDI2
CPPED1	PICALM
CPPED1	MAN2B1
CPPED1	RNASET2
CPPED1	IST1
CPPED1	NPC2
CPPED1	DNAJC3
CPPED1	HEBP2
CACNA2D2	GNAI2
CACNA2D2	GNG12
CACNA2D2	STXBP1
CACNA2D2	GNB1
CAV3	PDGFRA
CAV3	HSP90B1
CAV3	HSP90AA1
CAV3	CAV1
CAV3	ANXA2
CAV3	ANXA6
CAV3	DMD
CAV3	HSP90AB1
CAV3	ANXA1
CAV3	SGCE
CAV3	DAG1
CAV3	TTN
GPR1	RARRES2
CRYAB	BAG3
CRYAB	PRNP
DMD	LAMB1
DMD	LAMA4
DMD	LAMC1
DMD	TMOD1
DMD	ITGA1
DMD	LAMA3
DMD	TPM4
DMD	RAC1
DMD	ACTB
DMD	TPM1
DMD	TPM3
DMD	CTTN
DMD	TPM2
DMD	AGRN
DMD	ITGB1
DMD	CDC42
DMD	LAMB2
DMD	SGCE
DMD	LAMA2
DMD	DAG1
DMD	VIM
DMD	ACTG1
DMD	MYH3
DMD	TTN
DMD	NEB
NAMPT	NT5E
NAMPT	LEP
NAMPT	NT5C2
