#node1	node2
HSP90AA1	VEGFA
FSTL1	IL17RC
FSTL1	TLR3
FSTL1	TGFBR2
FSTL1	KIRREL
FSTL1	TLR4
FSTL1	CST3
FSTL1	CASP1
FABP4	NAMPT
FABP4	NT5E
FABP4	PLIN2
FABP4	NOTCH1
FABP4	INSR
FABP4	ACSL1
B4GALT1	ADAM20
B4GALT1	NOTCH2
B4GALT1	NOTCH1
B4GALT1	STOM
B4GALT1	FUT4
B4GALT1	FPR1
VCAM1	NFKBIA
VCAM1	MMP15
VCAM1	NT5E
VCAM1	MMP7
VCAM1	CDH1
VCAM1	NOX4
VCAM1	EGF
VCAM1	ITGB7
VCAM1	CDH11
VCAM1	NOTCH1
VCAM1	TJP1
VCAM1	CSF1R
VCAM1	ITGA5
VCAM1	TLR3
VCAM1	ANPEP
VCAM1	IL16
VCAM1	CTLA4
VCAM1	S1PR1
VCAM1	P2RY2
VCAM1	AOC3
VCAM1	ANGPT2
VCAM1	F2R
VCAM1	F3
VCAM1	CAV1
VCAM1	ICAM4
VCAM1	EPHA2
VCAM1	RHOU
VCAM1	RGS18
VCAM1	IL6R
VCAM1	GBP1
VCAM1	PLAU
VCAM1	TLR4
VCAM1	AR
VCAM1	TEK
VCAM1	IL4R
VCAM1	RDX
VCAM1	IL1R1
VCAM1	DBNL
VCAM1	AGTR1
VCAM1	ANGPT1
VCAM1	CASP1
VCAM1	ITGAM
VCAM1	VEGFA
MIF	VCAM1
MIF	IL16
MIF	TLR4
MIF	ITGAM
MIF	VEGFA
HSP90AB1	HSPB1
HSP90AB1	EGF
HSP90AB1	NRP1
HSP90AB1	IGF1R
HSP90AB1	PRKCE
HSP90AB1	CAV1
HSP90AB1	CAV3
HSP90AB1	EPHA2
HSP90AB1	PLXNA2
HSP90AB1	IRAK1
HSP90AB1	AR
HSP90AB1	HSPA1A
HSP90AB1	JAK2
HSP90AB1	PLXNA1
HSP90AB1	ESR1
HSP90AB1	CRYAB
PEBP1	CDH1
PEBP1	AGTRAP
PEBP1	CDK5
PDIA6	CST3
CALR	ITGA3
CALR	HSPB1
CALR	CDH1
CALR	MSR1
CALR	TLR3
CALR	CTLA4
CALR	SH2B3
CALR	TLR4
CALR	AR
CALR	HSPA1A
CALR	ITPR2
CALR	JAK2
CALR	RDX
CAVIN1	EGF
CAVIN1	LDB2
CAVIN1	CAV1
CAVIN1	CAV3
CAVIN1	DMD
CAVIN1	AHNAK
PLOD1	AGTRAP
TPM1	TNS1
TPM1	FMN2
TPM1	MYPN
TPM1	MYLK
TPM1	DMD
TPM1	CRYAB
TPM1	MYO18A
TPM2	RRAD
TPM2	MYLK
TPM2	DMD
TPM2	MYO18A
GPI	SLC2A3
GPI	CDIPT
GPI	GLUL
GPI	PARP14
KRT77	KRT19
KRT5	ITGB4
KRT5	TGM1
KRT5	CDH1
KRT5	EGF
KRT5	NOTCH1
KRT5	FUT4
KRT5	KRT19
KRT5	AR
KRT5	ESR1
LOX	CDH1
LOX	EGF
LOX	NOTCH1
LOX	VCAM1
LOX	AOC3
LOX	SMAD3
LOX	CAV1
LOX	TGFBR2
LOX	HSPA1A
LOX	TEK
LOX	ALOX15B
LOX	ESR1
LOX	ITGAM
LOX	GREM1
LOX	VEGFA
CAT	TNS1
CAT	ADH1A
CAT	HSPB1
CAT	NOX4
CAT	EGF
CAT	VCAM1
CAT	ADH1B
CAT	GLUL
CAT	AOC3
CAT	TLR4
CAT	HSPA1A
CAT	BEST1
CAT	ESR1
CAT	AGTR1
CAT	ADH1C
CAT	CASP1
CAT	ITGAM
CAT	VEGFA
GDI2	HSPB1
GDI2	RIN1
GDI2	RHOJ
GDI2	GPM6B
GDI2	RHOU
GDI2	CPPED1
GDI2	RDX
GDI2	RAB31
YWHAG	ITGB4
YWHAG	AJUBA
YWHAG	RRAD
YWHAG	PRKCE
YWHAG	MAGI2
YWHAG	HSPA1A
YWHAG	PPP1CB
P4HB	HBEGF
P4HB	HSPB1
P4HB	NOX4
P4HB	EGF
P4HB	IL12A
P4HB	F3
P4HB	HSPA1A
P4HB	SHB
P4HB	CST3
P4HB	RDX
EEF1A1	HSPB1
EEF1A1	SAMHD1
EEF1A1	SPHK1
EEF1A1	ZBTB16
EEF1A1	HSPA1A
EEF1A1	DOCK4
PRSS23	PLAU
PRSS23	CST3
THBS2	ITGA3
THBS2	ITGB4
THBS2	ITGB8
THBS2	EGF
THBS2	ITGB7
THBS2	NOTCH1
THBS2	ITGA5
THBS2	ANGPT2
THBS2	ITGA10
THBS2	ANGPT1
THBS2	VEGFA
LAMA4	ITGA3
LAMA4	ITGB4
LAMA4	ITGB8
LAMA4	MCAM
LAMA4	ITGB7
LAMA4	ITGA5
LAMA4	NTN4
LAMA4	DMD
LAMA4	ITGA10
LAMA4	ACSL1
KRT6C	KRT19
INHBA	TGFBR3
INHBA	TGFB3
INHBA	ACVR2A
INHBA	SMAD3
INHBA	TGFBR2
INHBA	ACVRL1
INHBA	GREM1
AKR1A1	ADH1A
AKR1A1	ADH1B
AKR1A1	KCNAB1
AKR1A1	ADH1C
CTSB	MMP7
CTSB	EGF
CTSB	TLR3
CTSB	SPHK1
CTSB	PLAU
CTSB	TLR4
CTSB	CST3
CTSB	BEST1
CTSB	NEDD4
CTSB	CASP1
CTSB	MARCKS
CTSB	VEGFA
ENPP2	ITGB4
ENPP2	SPHK1
ENPP2	PLB1
ENPP2	PLAU
ENPP2	LPAR1
ENPP2	VEGFA
KRT6A	TGM1
KRT6A	KRT19
CFD	NAMPT
CFD	TGFB3
CFD	EGF
CFD	VEGFA
CTSA	CPPED1
UGP2	HAS3
UGP2	GLUL
UGP2	SRPX
VASN	TGFB3
VASN	TSPAN5
KRT14	ITGB4
KRT14	TGM1
KRT14	CDH1
KRT14	EGF
KRT14	NOTCH1
KRT14	KRT19
KRT14	LGR6
KRT14	AR
KRT14	ESR1
ENO2	EGF
ENO2	GLUL
ENO2	SSTR2
ENO2	KRT19
ENO2	AR
ENO2	GAP43
ENO2	MBP
ENO2	VEGFA
FLNC	ITGA3
FLNC	ITGB4
FLNC	ITGB8
FLNC	AJUBA
FLNC	ITGB7
FLNC	LIMD1
FLNC	ANK3
FLNC	ITGA5
FLNC	ADRA1B
FLNC	MYPN
FLNC	ITGA10
FLNC	PHLDB2
FLNC	CRYAB
TIMP2	ITGA3
TIMP2	MMP15
TIMP2	MMP7
TIMP2	CDH1
TIMP2	EGF
TIMP2	ITGA5
TIMP2	VCAM1
TIMP2	ANGPT2
TIMP2	ADAM12
TIMP2	PLAU
TIMP2	CST3
TIMP2	DBNL
TIMP2	VEGFA
FKBP10	LMBR1L
FKBP10	ZBTB16
SPON1	EGF
KRT13	KRT19
YWHAH	ITGB4
YWHAH	IGF1R
YWHAH	ITGA5
YWHAH	RIN1
YWHAH	AR
YWHAH	IRS2
YWHAH	PPP1CB
YWHAH	NEDD4L
YWHAH	GREM1
PSAT1	HSPB1
PSAT1	GLUL
PAPPA	IGF1R
PAPPA	ADAM12
PAPPA	PTPRJ
EEF1D	ABTB1
EEF1D	HSPB1
EEF1D	AHNAK
SEMA7A	EFNB1
SEMA7A	NRP1
SEMA7A	NOTCH1
SEMA7A	EPHB3
SEMA7A	UNC5B
SEMA7A	EPHA2
SEMA7A	PLXNB1
SEMA7A	MICAL1
SEMA7A	PLXNA2
SEMA7A	PLXNA1
SEMA7A	VEGFA
EDIL3	EGF
EDIL3	RASA1
EDIL3	VEGFA
KRT6B	NOTCH1
KRT6B	KRT19
ANXA5	TNS1
ANXA5	NFKBIA
ANXA5	TNFRSF10A
ANXA5	HSPB1
ANXA5	NT5E
ANXA5	MMP7
ANXA5	CDH1
ANXA5	EGF
ANXA5	IGF1R
ANXA5	FCGR2A
ANXA5	NOTCH1
ANXA5	CSF1R
ANXA5	VCAM1
ANXA5	TLR3
ANXA5	CTLA4
ANXA5	F3
ANXA5	CAV1
ANXA5	FUT4
ANXA5	TLR4
ANXA5	AR
ANXA5	HSPA1A
ANXA5	AHNAK
ANXA5	CD83
ANXA5	JAK2
ANXA5	ESR1
ANXA5	CASP1
ANXA5	ITGAM
ANXA5	ABCB1
ANXA5	VEGFA
NME2	KCNN4
NME2	ADCY4
NME2	ANGPT2
NME2	AR
NME2	ESR1
HNRNPA1	PNN
AHNAK	HSPB1
AHNAK	SMAD3
AHNAK	CAV3
AHNAK	MYOF
AHNAK	DMD
AHNAK	PLAU
AHNAK	SYNPO
AHNAK	LMO7
CSRP1	HSPB1
CSRP1	MYLK
PSAP	BDKRB1
PSAP	SORT1
PSAP	STOM
PSAP	S1PR1
PSAP	ADCY4
PSAP	HTR1F
PSAP	TAS1R1
PSAP	NPY2R
PSAP	SSTR2
PSAP	ADORA1
PSAP	GNAI3
PSAP	LPAR1
PSAP	S1PR3
PSAP	ESR1
PSAP	AGTR1
PSAP	ATP1A1
PSAP	BDKRB2
PSAP	FPR1
TPP1	STX7
LGMN	GRM5
LGMN	CST3
YBX1	CDH1
YBX1	EGF
YBX1	SMAD3
YBX1	MYPN
YBX1	ADAM12
YBX1	AR
YBX1	HSPA1A
YBX1	IL6ST
YBX1	PPP1CB
YBX1	AREG
YBX1	ABCB1
YBX1	VEGFA
PGD	GLUL
PGD	RDX
TUBA1B	NFKBIA
TUBA1B	ESR1
CDH2	EFNB1
CDH2	ADH1A
CDH2	JAG1
CDH2	NOTCH2
CDH2	NT5E
CDH2	MMP7
CDH2	CDH1
CDH2	ARVCF
CDH2	MCAM
CDH2	EGF
CDH2	IGF1R
CDH2	CDH11
CDH2	NOTCH1
CDH2	EPS8
CDH2	TJP1
CDH2	VCAM1
CDH2	CADM1
CDH2	PKP3
CDH2	SMAD3
CDH2	ZBTB16
CDH2	CAV1
CDH2	EPHA2
CDH2	KRT19
CDH2	DKK1
CDH2	AR
CDH2	NRCAM
CDH2	TEK
CDH2	CDON
CDH2	CST3
CDH2	ESR1
CDH2	CDK5
CDH2	PIK3R1
CDH2	ANGPT1
CDH2	VEGFA
TUBA1C	ESR1
HNRNPK	TJP1
HNRNPK	VCAM1
HNRNPK	RHOU
HNRNPK	AR
HNRNPK	DBNL
PTGDS	PTGER2
PTGDS	PTGER1
PTGDS	CST3
PTGDS	CRYAB
PTGDS	MARCKS
PLOD2	SLC2A3
MDH1	ADH1A
MDH1	ADH1B
MDH1	GLUL
MDH1	SLC14A1
MDH1	ADH1C
ELN	MMP15
ELN	TGFB3
ELN	MMP7
ELN	EGF
ELN	NOTCH1
ELN	VCAM1
ELN	HAS3
ELN	AOC3
ELN	SMAD3
ELN	PDGFA
ELN	TGFBR2
ELN	TLR4
ELN	CST3
ELN	AGTR1
ELN	VEGFA
FNDC1	RASD1
HEXB	CPPED1
HEXB	HRH1
EEF2	NOTCH2
EEF2	EPHA2
EEF2	HSPA1A
EEF2	AHNAK
EEF2	RDX
EEF2	DOCK4
PRPH	LMBR1L
CDH11	ADAM19
CDH11	CDH1
CDH11	VCAM1
CDH11	CADM1
CDH11	AR
TPM3	HSPB1
TPM3	PPFIBP1
TPM3	FMN2
TPM3	MYLK
TPM3	DMD
TPM3	LIMA1
DPYSL3	NRP1
DPYSL3	PLXNA2
DPYSL3	PLXNA1
DPYSL3	GAP43
DPYSL3	CDK5
DPYSL3	VEGFA
PYGB	SSTR2
PYGB	PHKA1
PYGB	AHNAK
PYGB	CPPED1
PRDX1	GLUL
PRDX1	TLR4
PRDX1	AR
PRDX1	HSPA1A
PRDX1	CDK5
PRDX1	VEGFA
NPR3	CAP2
NPR3	CORIN
CALU	EGF
CALU	TJP1
CALU	DAB2
CALU	PLAU
CALU	CST3
CALU	RDX
RBP4	NAMPT
RBP4	CST3
IGFBP3	HBEGF
IGFBP3	CDH1
IGFBP3	NOX4
IGFBP3	EGF
IGFBP3	IGF1R
IGFBP3	INSR
IGFBP3	CAV1
IGFBP3	ADAM12
IGFBP3	PLAU
IGFBP3	AR
IGFBP3	IRS2
IGFBP3	CST3
IGFBP3	ESR1
IGFBP3	VEGFA
CNN3	MYLK
CNN3	DMD
PDIA3	HSPB1
PDIA3	RARA
PDIA3	CAV1
PDIA3	HSPA1A
ALCAM	ITGA3
ALCAM	NT5E
ALCAM	CDH1
ALCAM	EGF
ALCAM	NOTCH1
ALCAM	ITGA5
ALCAM	ANPEP
ALCAM	TNFRSF12A
ALCAM	FUT4
ALCAM	IL6ST
ALCAM	ACVRL1
ALCAM	CACNB4
ALCAM	ITGAM
ALCAM	VEGFA
RCN1	CST3
RCN1	RDX
HPR	TFPI
HPR	MSR1
HPR	FPR1
HSPA2	HSPB1
HSPA2	JAG1
HSPA2	CACNB2
HSPA2	AR
HSPA2	HSPA1A
HSPA2	CACNB4
HNRNPA2B1	PNN
HNRNPA2B1	STOM
HNRNPA2B1	OSBPL3
HNRNPA2B1	S100A16
HNRNPA2B1	MBP
HNRNPA2B1	SLC2A14
GPD1	ADH1A
GPD1	CDIPT
GPD1	CACNB2
GPD1	PLB1
GPD1	EPHA2
PTK7	FZD7
PTK7	PLXNB1
PTK7	FZD5
PTK7	RHOU
PTK7	PLXNA2
PTK7	PTPRK
PTK7	PLXNA1
PTK7	FAT4
PTK7	DAAM1
ARSA	CPPED1
TUBB	AJUBA
TUBB	HSPA1A
TUBB	CPPED1
TALDO1	GLUL
NID1	ITGA3
NID1	MMP15
NID1	MMP7
NID1	FLRT2
NID1	NTN4
NID1	PLAU
NID1	FLRT3
NID1	VEGFA
SIAE	DCBLD2
PLAU	ITGA3
PLAU	SLC2A3
PLAU	MMP15
PLAU	TFPI
PLAU	MMP7
PLAU	CDH1
PLAU	EGF
PLAU	NOTCH1
PLAU	STOM
PLAU	ITGA5
PLAU	VCAM1
PLAU	ANGPT2
PLAU	RAP2B
PLAU	F2R
PLAU	F3
PLAU	CAV1
PLAU	AHNAK
PLAU	PTPRJ
PLAU	ESR1
PLAU	PDGFC
PLAU	ANGPT1
PLAU	LMO7
PLAU	ITGAM
PLAU	VEGFA
PLBD2	EPB41L5
HSPA1A	TNS1
HSPA1A	NFKBIA
HSPA1A	HSPB1
HSPA1A	IFNGR1
HSPA1A	TLR4
HSPA1A	AR
HSPA1A	JAK2
HSPA1A	ESR1
HSPA1A	CRYAB
GNS	CPPED1
ANPEP	RARA
ANPEP	NT5E
ANPEP	MCAM
ANPEP	FCGR2A
ANPEP	ITGA5
ANPEP	VCAM1
ANPEP	FUT4
ANPEP	DPEP1
ANPEP	GGT5
ANPEP	AGTR1
ANPEP	ITGAM
ANPEP	BDKRB2
ANPEP	VEGFA
COL4A1	ITGA3
COL4A1	ITGB4
COL4A1	ITGB8
COL4A1	MSR1
COL4A1	ITGB7
COL4A1	ITGA5
COL4A1	ITGA10
ISLR	TGFB3
ISLR	EGF
ISLR	CRYAB
ISLR	VEGFA
THBS3	ITGA3
THBS3	ITGB4
THBS3	ITGB8
THBS3	ITGB7
THBS3	ITGA5
THBS3	ITGA10
GALNS	CPPED1
HEXA	HRH1
PDLIM5	PRKCE
PDLIM5	SORBS2
PDLIM5	DLG2
PDLIM5	LMO7
YBX3	CDH1
YBX3	TJP1
YBX3	CDK5
YBX3	VEGFA
TKT	SLC19A2
TKT	HSPB1
TKT	GLUL
SOD2	NFKBIA
SOD2	NAMPT
SOD2	HSPB1
SOD2	NOX4
SOD2	IGF1R
SOD2	INSR
SOD2	GLUL
SOD2	PRKD1
SOD2	DNM3
SOD2	TLR4
SOD2	HSPA1A
SOD2	ESR1
SOD2	VEGFA
NME1	CDH1
NME1	TIAM1
NME1	ITGA5
NME1	RRAD
NME1	ADCY4
NME1	DNM3
NME1	LPAR1
NME1	ESR1
NME1	VEGFA
KRT16	TGM1
KRT16	PKP3
KRT16	KRT19
HSPA1L	AR
HSPA1L	HSPA1A
HSPA1L	CRYAB
ASAH1	SPHK1
ASAH1	CST3
ASAH1	DBNL
MFGE8	TYRO3
MFGE8	EGF
MFGE8	F3
MFGE8	CST3
MFGE8	NTM
CLIC4	SMAD3
CLIC4	CAV1
CLIC4	ANO2
CLIC4	SLC26A6
CLIC4	BEST1
PARK7	TNS1
PARK7	HSPB1
PARK7	CAV1
PARK7	AR
PARK7	HSPA1A
PARK7	CACNB4
MAP4	EFNB1
MAP4	ABTB1
ACTA2	CAP2
ACTA2	TGFB3
ACTA2	HIP1R
ACTA2	NOTCH2
ACTA2	CDH1
ACTA2	NOTCH1
ACTA2	SMAD3
ACTA2	TGFBR2
ACTA2	MYLK
ACTA2	DMD
ACTA2	KRT19
ACTA2	SLC16A12
ACTA2	DAAM1
ACTA2	DBNL
AK2	NT5E
AK2	ITGAM
HSPB1	TGM1
HSPB1	NFKBIA
HSPB1	ARRDC2
HSPB1	NAMPT
HSPB1	SMURF2
HSPB1	EGF
HSPB1	PRKD1
HSPB1	EPHA2
HSPB1	AR
HSPB1	HSPA1A
HSPB1	AHNAK
HSPB1	JAK2
HSPB1	ESR1
HSPB1	CRYAB
HSPB1	VEGFA
TNFRSF11B	TNFRSF10A
TNFRSF11B	JAG1
TNFRSF11B	IGF1R
TNFRSF11B	CSF1R
TNFRSF11B	DKK1
TNFRSF11B	ESR1
TNFRSF11B	VEGFA
RPLP0	BEST1
RPLP0	DOCK4
FST	TGFBR3
FST	ACVR2A
FST	EGF
FST	NOTCH1
FST	RGMB
FST	ANGPT2
FST	SMAD3
FST	DMD
FST	DKK1
FST	RGMA
FST	GREM1
FST	VEGFA
FBN2	ITGA5
FBN2	TGFBR2
PLTP	MSR1
PLTP	CSF1R
PLS3	CAP2
PLS3	HIP1R
PLS3	EPS8
PLS3	PLSCR4
PLS3	DNM3
PLS3	RDX
PLS3	DBNL
CCN2	TGFBR3
CCN2	MMP15
CCN2	HBEGF
CCN2	TGFB3
CCN2	JAG1
CCN2	MMP7
CCN2	CDH1
CCN2	NOX4
CCN2	EGF
CCN2	CDH11
CCN2	NOTCH1
CCN2	TJP1
CCN2	ITGA5
CCN2	VCAM1
CCN2	S1PR1
CCN2	SMAD3
CCN2	CAV1
CCN2	PDGFA
CCN2	TGFBR2
CCN2	DKK1
CCN2	LPAR1
CCN2	FAT4
CCN2	AREG
CCN2	FGFR2
CCN2	AGTR1
CCN2	ITGAM
CCN2	GREM1
CCN2	VEGFA
GDI1	EXOC6
GDI1	RIN1
GDI1	RHOJ
GDI1	GPM6B
GDI1	RHOU
GDI1	RAB31
LTBP2	TGFB3
LTBP2	SMAD3
LTBP2	ADORA1
CAPZB	CAP2
CAPZB	ANK3
CAPZB	ANK2
CAPZB	AR
CAPZB	DBNL
CAPZB	MYO18A
PPIC	TPBG
NCL	CPNE7
NCL	PLAU
NCL	TLR4
NCL	PPP1CB
NCL	RDX
NCL	VEGFA
CAPZA1	CAP2
CAPZA1	ANK3
CAPZA1	PPFIBP1
CAPZA1	ANK2
CAPZA1	AR
CAPZA1	PPP1CB
CFL2	CAP2
CFL2	SLMAP
CFL2	ARL4C
CFL2	MYO18A
BTD	SLC19A2
A2M	TGFB3
A2M	ADAM19
A2M	MMP7
A2M	EGF
A2M	RHOJ
A2M	F3
A2M	RHOU
A2M	CST3
A2M	VEGFA
NUCB1	GNAI3
NUCB1	CST3
TUBB4B	AJUBA
TUBB4B	F2R
TUBB4B	CPPED1
TPD52L2	MALL
TPD52L2	IL17RC
TPD52L2	KCNAB1
NFASC	ANK3
NFASC	CADM1
NFASC	SCN8A
NFASC	ANK2
NFASC	DLG2
NFASC	NRCAM
NFASC	MBP
PSME1	NFKBIA
PSME1	SMURF2
PSME1	AJUBA
PSME1	LIMD1
PSME1	TNFRSF12A
CCT8	STOM
CCT8	SPHK1
CCT8	CPPED1
CCT8	ATP1A1
RRBP1	NOTCH1
RRBP1	F3
LOXL1	STXBP6
DSTN	CAP2
DSTN	ITSN1
DSTN	MYO18A
GDF15	TGFBR2
GDF15	KCNB1
GDF15	CST3
GDF15	VEGFA
LASP1	HSPB1
LASP1	CDH1
LASP1	ARVCF
LASP1	RASA1
LASP1	EPS8
LASP1	CACNB2
LASP1	MYPN
LASP1	PLAU
LASP1	AR
LASP1	AHNAK
ADIPOQ	BCL3
ADIPOQ	NAMPT
ADIPOQ	HBEGF
ADIPOQ	NOX4
ADIPOQ	EGF
ADIPOQ	PLIN2
ADIPOQ	VCAM1
ADIPOQ	TNFRSF11B
ADIPOQ	INSR
ADIPOQ	AGTRAP
ADIPOQ	F3
ADIPOQ	TLR4
ADIPOQ	IRS2
ADIPOQ	JAK2
ADIPOQ	CST3
ADIPOQ	ESR1
ADIPOQ	AGTR1
ADIPOQ	CDK5
ADIPOQ	ACSL1
ADIPOQ	PIK3R1
ADIPOQ	VEGFA
LAMB1	ITGA3
LAMB1	ITGB4
LAMB1	ITGB8
LAMB1	CDH1
LAMB1	EGF
LAMB1	ITGB7
LAMB1	ITGA5
LAMB1	NTN4
LAMB1	DMD
LAMB1	ITGA10
LAMB1	NRCAM
LAMB1	CST3
LAMB1	PIK3R1
LAMB1	PMP22
FKBP1A	TGFBR3
FKBP1A	TGFB3
FKBP1A	ACVR2A
FKBP1A	SMURF2
FKBP1A	IGF1R
FKBP1A	CACNB2
FKBP1A	SMAD3
FKBP1A	CAV1
FKBP1A	TGFBR2
FKBP1A	ADAM12
FKBP1A	ACVRL1
FKBP1A	CACNB4
FKBP1A	VEGFA
DAG1	CNTN3
DAG1	CAV1
DAG1	CAV3
DAG1	DMD
DAG1	ADAM12
RPL12	KCNB1
RPL12	KCNS3
RPL12	DOCK4
HSPA13	HSPA1A
HSPA13	P2RY6
CNN2	MYLK
CNN2	DMD
CNN2	CST3
CNN2	RDX
CNN2	DBNL
PALLD	HSPB1
PALLD	EPS8
PALLD	TJP1
PALLD	VCAM1
PALLD	SORBS2
PALLD	RHOU
PALLD	PODXL
PALLD	LIMA1
PALLD	DBNL
NPM1	RARA
NPM1	MID2
NPM1	NOTCH1
NPM1	CSF1R
NPM1	ANPEP
NPM1	RHOJ
NPM1	ZBTB16
NPM1	FUT4
NPM1	JAK2
NPM1	PPP1CB
NPM1	ESR1
NPM1	FGFR2
PTBP1	HSPB1
PTBP1	NOTCH1
PTBP1	ESR1
PTBP1	CASP1
SERPINA3	CDIPT
HNRNPA3	OSBPL3
CTHRC1	MMP7
CTHRC1	EGF
CTHRC1	CDH11
CTHRC1	FZD7
CTHRC1	ANGPT2
CTHRC1	NTN4
CTHRC1	FZD5
CTHRC1	ROR2
POTEI	CAP2
POTEI	DAAM1
SIL1	ACVR2A
SIL1	TGFBR2
SIL1	DOCK4
AGT	BDKRB1
AGT	MMP15
AGT	NAMPT
AGT	NOX4
AGT	EGF
AGT	IGF1R
AGT	PTGER1
AGT	VCAM1
AGT	ANPEP
AGT	S1PR1
AGT	GRM5
AGT	ADRA1B
AGT	P2RY2
AGT	ADCY4
AGT	AGTRAP
AGT	F2R
AGT	HTR1F
AGT	TAS1R1
AGT	NPY2R
AGT	SMAD3
AGT	F3
AGT	SSTR2
AGT	ADORA1
AGT	GNAI3
AGT	TLR4
AGT	LPAR1
AGT	S1PR3
AGT	JAK2
AGT	HRH1
AGT	CST3
AGT	BEST1
AGT	AGTR1
AGT	PIK3R1
AGT	GPR68
AGT	BDKRB2
AGT	FPR1
AGT	VEGFA
AGT	P2RY6
PSMA7	NFKBIA
PSMA7	JAG1
PSMA7	SMURF2
PSMA7	AJUBA
PSMA7	LIMD1
PSMA7	NOTCH1
PSMA7	VCAM1
PSMA7	TNFRSF12A
PSMA7	ANGPT1
PSMA7	ITGAM
PABPC1	HSPB1
PABPC1	AR
PABPC1	HSPA1A
CHRDL1	RGMB
CHRDL1	CST3
CHRDL1	RGMA
CHRDL1	GREM1
ACTBL2	CAP2
MAN2B1	CPPED1
PRDX2	HSPB1
PRDX2	TLR4
PRDX2	CDK5
RPLP2	KCNB1
RPLP2	KCNS3
RPLP2	DOCK4
MXRA8	CST3
CAP1	CAP2
CAP1	ADCY4
CAP1	CPPED1
CAP1	DBNL
CAP1	MYO18A
C4A	TNFRSF10A
C4A	TNFRSF25
C4A	CST3
C4A	ESR1
TXNDC5	HIP1R
TXNDC5	SORT1
TXNDC5	CPPED1
LOXL2	CDH1
LOXL2	NOTCH1
GOLM1	EPS8
GOLM1	CST3
BMP1	EGF
SYNCRIP	WARS2
IGFBP5	IGF1R
IGFBP5	CAV1
IGFBP5	ADAM12
IGFBP5	AR
IGFBP5	CST3
IGFBP5	AGTR1
IGFBP5	VEGFA
ARHGDIA	EFNB1
ARHGDIA	HSPB1
ARHGDIA	TIAM1
ARHGDIA	RHOJ
ARHGDIA	RAP2B
ARHGDIA	RHOU
ARHGDIA	PLCE1
ARHGDIA	PIK3CD
ARHGDIA	RDX
ARHGDIA	ESR1
HNRNPC	PNN
PRG4	HAS3
PRG4	CPAMD8
CYCS	SLC2A3
CYCS	TNS1
CYCS	NFKBIA
CYCS	TNFRSF10A
CYCS	HSPB1
CYCS	SORT1
CYCS	SAMHD1
CYCS	NOX4
CYCS	EGF
CYCS	GLUL
CYCS	TLR4
CYCS	AR
CYCS	HSPA1A
CYCS	JAK2
CYCS	PPP1CB
CYCS	MBP
CYCS	ESR1
CYCS	CASP1
CYCS	SLC2A14
CYCS	ABCB1
CYCS	VEGFA
WDR1	CAP2
WDR1	TJP1
WDR1	VCAM1
WDR1	RHOU
WDR1	DBNL
FH	GLUL
CLIC1	SLC2A3
CLIC1	ANO2
CLIC1	SLC26A6
CLIC1	RDX
CLIC1	BEST1
CLIC1	SLC2A14
KRT4	ITGB4
KRT4	TGM1
KRT4	CDH1
KRT4	KRT19
KRT4	ESR1
CLU	NFKBIA
CLU	TGFB3
CLU	HSPB1
CLU	DAB2IP
CLU	MSR1
CLU	EGF
CLU	FCGR2A
CLU	TGFBR2
CLU	DKK1
CLU	TLR4
CLU	AR
CLU	CST3
CLU	VEGFA
S100A11	AHNAK
ATP6AP2	SLC2A3
ATP6AP2	STOM
ATP6AP2	RAP2B
ATP6AP2	ZBTB16
ATP6AP2	PLAU
ATP6AP2	AGTR1
ATP6AP2	ITGAM
AP2B1	EFNB1
AP2B1	HIP1R
AP2B1	EGF
AP2B1	FNBP1L
AP2B1	DAB2
AP2B1	RAP2B
AP2B1	EPHB3
AP2B1	SYNJ2
AP2B1	AMPH
AP2B1	TGFBR2
AP2B1	FZD5
AP2B1	DNM3
AP2B1	ROR2
AP2B1	ITSN1
AP2B1	RDX
AP2B1	AGTR1
AP2B1	APPL2
AK3	NT5E
AK3	RGS18
PSMA6	NFKBIA
PSMA6	SMURF2
PSMA6	AJUBA
PSMA6	LIMD1
PSMA6	TNFRSF12A
PSMA6	PRKD1
PSMA6	PPIP5K1
IGFBP4	IGF1R
IGFBP4	CST3
SMPD1	CDIPT
SMPD1	SORT1
SMPD1	SPHK1
SMPD1	PIK3R1
MYL12A	EFNB1
MYL12A	EPHB3
MYL12A	MYLK
MYL12A	PPP1CB
MYL12A	MYO18A
MYL12A	MARCKS
MYL12A	ABCB1
DPP7	ANPEP
DPP7	CPPED1
LBP	NFKBIA
LBP	CD109
LBP	TLR3
LBP	TLR4
LBP	ITGAM
PRDX5	JAK2
G6PD	SLC2A3
G6PD	CDIPT
G6PD	HSPB1
G6PD	CDH1
G6PD	EGF
G6PD	GLUL
G6PD	SMAD3
G6PD	AR
G6PD	SLC2A14
G6PD	VEGFA
NEO1	SEMA7A
NEO1	RGMB
NEO1	UNC5B
NEO1	NTN4
NEO1	CDON
NEO1	RGMA
MANBA	STOM
MANBA	PTPN13
MANBA	ADH1C
MANBA	BDKRB2
MANBA	FPR1
RDX	NOTCH2
RDX	CDH1
RDX	SLC9A1
RDX	EGF
RDX	NOTCH1
RDX	EPS8
RDX	TJP1
RDX	VCAM1
RDX	AMPH
RDX	ABCC2
RDX	PODXL
RDX	PDZK1
RDX	SLC9A3R2
RDX	ABCB1
PARVA	ITGA3
